ENTIDAD,MUNICIPIO,POBTOT,POB_AFRO,POB_AFRO_F,POB_AFRO_M
24,18,603,0,0,0
24,18,268,2,1,1
24,18,2135,529,280,249
24,18,1470,2,1,1
24,18,1114,4,1,3
24,18,2600,5,2,3
24,18,2336,50,26,24
24,18,2005,0,0,0
24,18,2357,0,0,0
24,19,160,0,0,0
24,19,226,0,0,0
24,19,117,1,0,1
24,19,669,3,1,2
24,19,1152,1,1,0
24,19,430,0,0,0
24,19,58,1,0,1
24,19,1212,2,1,1
24,19,590,2,1,1
24,19,323,2,1,1
24,19,349,0,0,0
24,19,253,0,0,0
24,20,1814,18,8,10
24,20,1162,4,2,2
24,20,334,0,0,0
24,20,2206,39,17,22
24,20,1375,129,69,60
24,20,1586,17,9,8
24,20,4911,79,38,41
24,20,2604,19,8,11
24,20,2122,25,13,12
24,20,861,31,14,17
24,20,3269,19,10,9
24,20,2149,18,9,9
24,20,4977,80,34,46
24,20,3436,12,7,5
24,20,2152,29,12,17
24,20,1503,12,4,8
24,20,1237,9,4,5
24,20,1400,18,8,10
24,20,1647,52,30,22
24,20,2847,39,23,16
24,20,2432,18,8,10
24,20,1184,9,2,7
24,20,884,7,2,5
24,20,3705,26,14,12
24,20,2465,9,3,6
24,20,4158,15,6,9
24,20,897,1,0,1
24,20,1286,12,7,5
24,20,5205,89,48,41
24,20,1098,10,5,5
24,20,1299,13,7,6
24,20,2343,14,5,9
24,20,797,3,1,2
24,20,1070,7,4,3
24,20,1314,6,3,3
24,20,1529,10,6,4
24,20,1872,3,3,0
24,20,3765,55,27,28
24,20,390,2,1,1
24,20,545,0,0,0
24,20,339,2,1,1
24,20,1847,8,1,7
24,20,1216,11,5,6
24,20,1906,10,4,6
24,20,216,2,2,0
24,20,154,1,1,0
24,20,2414,14,6,8
24,20,157,0,0,0
24,20,650,5,2,3
24,20,1794,62,31,31
24,20,918,17,7,10
24,20,1287,23,11,12
24,20,224,1,1,0
24,20,204,0,0,0
24,20,607,1,0,1
24,20,1247,0,0,0
24,20,484,1,1,0
24,20,563,2,1,1
24,20,358,3,2,1
24,20,730,0,0,0
24,20,374,0,0,0
24,20,247,0,0,0
24,20,891,5,4,1
24,20,925,1,0,1
24,20,584,2,2,0
24,21,2298,14,5,9
24,21,2181,5,4,1
24,21,1314,2,0,2
24,21,1005,0,0,0
24,21,1898,57,31,26
24,21,1403,7,6,1
24,21,1544,11,5,6
24,21,1295,7,2,5
24,21,442,1,1,0
24,21,411,0,0,0
24,21,2672,9,3,6
24,21,1275,5,2,3
24,21,687,10,7,3
24,21,1072,34,19,15
24,21,483,3,1,2
24,21,957,5,4,1
24,21,806,9,6,3
24,21,3103,12,3,9
24,21,3138,6,4,2
24,21,1115,0,0,0
24,21,515,0,0,0
24,21,488,2,1,1
24,21,982,528,272,256
24,21,1168,8,4,4
24,21,1577,3,2,1
24,21,2676,12,6,6
24,21,2034,5,2,3
24,21,1932,8,3,5
24,21,1080,0,0,0
24,21,944,1,1,0
24,21,2351,9,3,6
24,21,3210,22,14,8
24,21,2028,58,26,32
24,21,2114,0,0,0
24,21,1709,5,3,2
24,21,1564,14,6,8
24,22,1044,20,11,9
24,22,1775,14,6,8
24,22,3234,10,5,5
24,22,246,0,0,0
24,22,251,0,0,0
24,22,651,5,4,1
24,22,605,1,0,1
24,22,420,0,0,0
24,22,348,5,2,3
24,22,820,5,3,2
24,22,580,6,1,5
24,22,909,5,3,2
24,22,914,1,1,0
24,22,601,9,4,5
24,22,606,12,6,6
24,22,815,5,4,1
24,22,1337,1,0,1
24,22,579,17,10,7
24,22,635,0,0,0
24,22,232,2,1,1
24,22,789,178,96,82
24,22,909,5,4,1
24,22,308,10,6,4
24,22,286,1,1,0
24,23,1903,0,0,0
24,23,1483,1,0,1
24,23,3349,12,5,7
24,23,560,1,1,0
24,23,576,0,0,0
24,23,806,0,0,0
24,23,465,3,1,2
24,23,1477,11,7,4
24,23,371,0,0,0
24,23,316,1,1,0
24,23,1452,14,6,8
24,23,596,1,0,1
24,23,467,1,0,1
24,23,153,0,0,0
24,23,251,0,0,0
24,23,114,0,0,0
24,23,171,0,0,0
24,23,864,2,0,2
24,24,1974,4,1,3
24,24,2061,5,2,3
24,24,2541,7,2,5
24,24,1758,2,0,2
24,24,2175,71,43,28
24,24,1909,9,4,5
24,24,867,1,1,0
24,24,3041,41,19,22
24,24,1672,1,1,0
24,24,977,132,82,50
24,24,384,13,6,7
24,24,950,4,3,1
24,24,2819,21,12,9
24,24,2074,3,2,1
24,24,1039,4,2,2
24,24,893,5,2,3
24,24,1142,105,63,42
24,24,1098,5,3,2
24,24,841,10,7,3
24,24,1147,3,1,2
24,24,796,4,1,3
24,24,6982,67,37,30
24,24,3670,24,13,11
24,24,3658,18,8,10
24,24,1593,14,9,5
24,24,560,0,0,0
24,24,2188,14,14,0
24,24,4124,87,53,34
24,24,1625,7,2,5
24,24,778,6,2,4
24,24,423,1,0,1
24,24,1018,3,2,1
24,24,1186,2,1,1
24,24,401,4,1,3
24,24,1476,3,1,2
24,24,1637,14,5,9
24,24,523,0,0,0
24,24,192,0,0,0
24,24,339,0,0,0
24,24,213,0,0,0
24,24,437,0,0,0
24,24,443,0,0,0
24,24,648,0,0,0
24,24,1324,0,0,0
24,24,589,0,0,0
24,24,129,1,0,1
24,24,747,9,4,5
24,24,137,0,0,0
24,24,619,0,0,0
24,24,298,0,0,0
24,24,517,0,0,0
24,24,956,2,1,1
24,24,283,1,1,0
24,24,395,0,0,0
24,24,1170,3,2,1
24,24,828,2,0,2
24,24,282,3,1,2
24,24,676,1,0,1
24,24,765,0,0,0
24,24,455,0,0,0
24,24,3969,16,10,6
24,24,2307,24,11,13
24,24,1173,1,1,0
24,24,541,0,0,0
24,24,474,0,0,0
24,24,919,0,0,0
24,24,1400,20,10,10
24,24,394,1,0,1
24,24,676,3,1,2
24,24,312,2,2,0
24,24,888,4,2,2
24,24,2005,5,3,2
24,24,503,1,0,1
24,24,953,5,2,3
24,24,261,1,1,0
24,24,1753,2,1,1
24,24,201,1,0,1
24,24,859,8,3,5
24,24,112,0,0,0
24,24,261,2,1,1
24,24,192,0,0,0
24,24,456,1,0,1
24,24,229,0,0,0
24,24,630,0,0,0
24,24,181,0,0,0
24,24,207,0,0,0
24,24,58,0,0,0
24,25,2401,2,1,1
24,25,3770,22,10,12
24,25,4412,53,29,24
24,25,712,5,1,4
24,25,2204,5,2,3
24,25,617,6,3,3
24,25,4439,5,3,2
24,25,712,1,1,0
24,25,621,2,0,2
24,25,868,9,6,3
24,25,254,0,0,0
24,25,1222,26,16,10
24,25,941,0,0,0
24,25,314,3,0,3
24,25,379,5,0,5
24,25,1332,0,0,0
24,25,451,0,0,0
24,25,968,2,2,0
24,25,537,1,0,1
24,25,584,0,0,0
24,25,253,1,1,0
24,25,2300,1,1,0
24,25,818,5,3,2
24,26,2164,16,8,8
24,26,635,86,48,38
24,26,469,4,2,2
24,26,706,0,0,0
24,26,1578,2,1,1
24,26,722,0,0,0
24,26,821,0,0,0
24,26,829,0,0,0
24,26,1473,1,1,0
24,27,892,1,0,1
24,27,774,68,40,28
24,27,1704,14,9,5
24,27,1590,14,9,5
24,27,814,6,2,4
24,27,695,3,1,2
24,27,1013,1,1,0
24,27,626,1,0,1
24,27,142,0,0,0
24,27,243,0,0,0
24,27,495,0,0,0
24,27,128,0,0,0
24,27,313,1,1,0
24,27,171,0,0,0
24,27,266,1,1,0
24,27,375,0,0,0
24,28,14464,1318,702,616
24,28,14599,225,131,94
24,28,25515,240,116,124
24,28,13984,151,69,82
24,28,1817,19,8,11
24,28,4000,38,17,21
24,28,9735,244,131,113
24,28,3356,80,47,33
24,28,7370,24,14,10
24,28,3659,55,20,35
24,28,4763,42,29,13
24,28,1964,71,34,37
24,28,2070,33,17,16
24,28,5096,149,85,64
24,28,21177,597,307,290
24,28,1179,6,3,3
24,28,2802,150,74,76
24,28,2679,14,8,6
24,28,3879,122,65,57
24,28,5036,73,34,39
24,28,1777,276,147,129
24,28,3089,39,18,21
24,28,3177,51,16,35
24,28,3659,26,12,14
24,28,2401,18,3,15
24,28,1414,3,1,2
24,28,1351,97,46,51
24,28,1455,35,15,20
24,28,1374,7,1,6
24,28,1205,30,17,13
24,28,3175,111,60,51
24,28,778,5,0,5
24,28,12749,273,125,148
24,28,930,15,11,4
24,28,1127,17,11,6
24,28,3123,32,19,13
24,28,1922,4,2,2
24,28,3423,16,4,12
24,28,766,37,23,14
24,28,1745,19,11,8
24,28,1575,243,129,114
24,28,1434,15,8,7
24,28,1510,506,251,255
24,28,2029,83,44,39
24,28,1295,183,96,87
24,28,737,26,17,9
24,28,1022,31,22,9
24,28,733,12,7,5
24,28,4526,35,13,22
24,28,1547,4,2,2
24,28,1058,31,18,13
24,28,2043,21,13,8
24,28,1489,19,8,11
24,28,1563,10,7,3
24,28,1353,15,5,10
24,28,2767,124,69,55
24,28,2321,2,1,1
24,28,2244,29,16,13
24,28,1805,16,7,9
24,28,1267,19,10,9
24,28,1471,570,289,281
24,28,1977,339,181,158
24,28,1994,31,14,17
24,28,1003,20,10,10
24,28,1628,56,31,25
24,28,1327,54,27,27
24,28,2064,33,16,17
24,28,1369,2,0,2
24,28,856,8,6,2
24,28,1886,13,7,6
24,28,2060,18,6,12
24,28,3672,22,10,12
24,28,1198,57,34,23
24,28,2231,28,15,13
24,28,3334,46,23,23
24,28,1865,41,22,19
24,28,1089,16,10,6
24,28,873,8,4,4
24,28,1424,27,11,16
24,28,899,1,0,1
24,28,649,1,1,0
24,28,1143,7,1,6
24,28,737,5,3,2
24,28,1201,10,3,7
24,28,2869,69,35,34
24,28,1813,55,27,28
24,28,1472,9,7,2
24,28,1138,12,6,6
24,28,840,5,3,2
24,28,931,5,3,2
24,28,1871,90,40,50
24,28,511,5,1,4
24,28,1191,18,7,11
24,28,1507,4,2,2
24,28,1611,361,195,166
24,28,1622,6,0,6
24,28,1113,14,5,9
24,28,1738,18,7,11
24,28,1282,11,5,6
24,28,783,11,7,4
24,28,180,2,1,1
24,28,692,9,4,5
24,28,964,13,7,6
24,28,902,11,4,7
24,28,1573,13,7,6
24,28,1076,12,7,5
24,28,1188,109,58,51
24,28,559,4,2,2
24,28,322,6,1,5
24,28,552,2,0,2
24,28,1121,28,16,12
24,28,1595,37,18,19
24,28,2420,105,57,48
24,28,1642,17,5,12
24,28,865,17,10,7
24,28,1228,61,32,29
24,28,887,6,3,3
24,28,1315,7,5,2
24,28,768,5,0,5
24,28,235,0,0,0
24,28,352,1,0,1
24,28,124,4,2,2
24,28,457,4,1,3
24,28,919,41,20,21
24,28,908,14,5,9
24,28,1283,22,8,14
24,28,569,39,20,19
24,28,607,33,13,20
24,28,1009,25,13,12
24,28,650,13,6,7
24,28,529,6,4,2
24,28,1037,21,10,11
24,28,639,8,3,5
24,28,1396,19,10,9
24,28,1747,8,5,3
24,28,968,10,5,5
24,28,610,9,5,4
24,28,1154,25,10,15
24,28,688,5,3,2
24,28,780,35,20,15
24,28,1513,17,9,8
24,28,1286,33,26,7
24,28,1079,21,10,11
24,28,1089,11,5,6
24,28,698,6,1,5
24,28,606,6,3,3
24,28,812,20,12,8
24,28,961,8,5,3
24,28,1588,18,7,11
24,28,1917,11,7,4
24,28,275,2,2,0
24,28,1262,56,24,32
24,28,902,5,3,2
24,28,1364,5,4,1
24,28,839,10,8,2
24,28,499,0,0,0
24,28,2072,21,10,11
24,28,724,5,2,3
24,28,1366,23,13,10
24,28,1452,0,0,0
24,28,754,5,4,1
24,28,1641,18,13,5
24,28,1543,13,7,6
24,28,4277,115,50,65
24,28,1458,19,10,9
24,28,1357,18,10,8
24,28,1788,7,4,3
24,28,1623,14,6,8
24,28,2585,7,3,4
24,28,2484,6,3,3
24,28,11245,159,82,77
24,28,4189,155,76,79
24,28,1426,29,14,15
24,28,1385,23,15,8
24,28,5210,89,47,42
24,28,1561,18,11,7
24,28,1268,4,1,3
24,28,1813,21,13,8
24,28,1195,3,3,0
24,28,1589,26,12,14
24,28,3703,30,15,15
24,28,1456,2,2,0
24,28,11466,301,144,157
24,28,1547,13,5,8
24,28,1580,43,24,19
24,28,1771,136,74,62
24,28,2934,55,30,25
24,28,1226,9,4,5
24,28,5264,71,37,34
24,28,1566,47,27,20
24,28,1649,97,54,43
24,28,1610,14,6,8
24,28,15005,828,442,386
24,28,1926,242,131,111
24,28,5061,243,121,122
24,28,1093,35,23,12
24,28,3686,39,18,21
24,28,3041,69,34,35
24,28,1469,15,6,9
24,28,1202,132,75,57
24,28,6770,645,316,329
24,28,10985,239,111,128
24,28,4969,188,87,101
24,28,11815,877,434,443
24,28,1117,32,20,12
24,28,1860,54,31,23
24,28,1367,37,23,14
24,28,1135,12,5,7
24,28,1328,11,6,5
24,28,2356,15,9,6
24,28,2896,35,15,20
24,28,1264,16,8,8
24,28,797,4,2,2
24,28,1178,17,12,5
24,28,955,6,2,4
24,28,973,12,4,8
24,28,566,10,8,2
24,28,409,6,5,1
24,28,463,1,0,1
24,28,639,5,3,2
24,28,1098,3,2,1
24,28,689,1,0,1
24,28,1158,4,2,2
24,28,1259,58,32,26
24,28,1875,14,6,8
24,28,2100,22,9,13
24,28,1919,6,2,4
24,28,1859,32,9,23
24,28,1100,2,2,0
24,28,1091,13,5,8
24,28,1332,8,5,3
24,28,994,34,11,23
24,28,780,4,1,3
24,28,1040,7,3,4
24,28,562,11,4,7
24,28,620,3,2,1
24,28,178,1,0,1
24,28,653,5,3,2
24,28,1381,11,7,4
24,28,970,4,1,3
24,28,1066,4,3,1
24,28,1008,9,4,5
24,28,371,3,0,3
24,28,779,29,10,19
24,28,1367,17,8,9
24,28,1275,4,2,2
24,28,1163,0,0,0
24,28,1221,16,7,9
24,28,1817,37,16,21
24,28,6663,71,32,39
24,28,1064,16,4,12
24,28,1011,14,9,5
24,28,1096,12,7,5
24,28,969,11,5,6
24,28,1718,17,6,11
24,28,1522,17,7,10
24,28,1229,4,3,1
24,28,2138,4,3,1
24,28,1467,6,2,4
24,28,1355,11,4,7
24,28,1405,10,6,4
24,28,1393,6,3,3
24,28,1256,5,3,2
24,28,1216,13,5,8
24,28,953,7,6,1
24,28,15731,272,144,128
24,28,1771,23,10,13
24,28,978,6,2,4
24,28,2084,29,14,15
24,28,1234,45,26,19
24,28,1270,8,6,2
24,28,3230,87,43,44
24,28,1502,16,5,11
24,28,1231,10,4,6
24,28,2027,11,5,6
24,28,1884,16,8,8
24,28,2107,17,9,8
24,28,2372,126,56,70
24,28,1382,16,10,6
24,28,2509,45,18,27
24,28,1557,40,21,19
24,28,4905,163,83,80
24,28,2306,41,23,18
24,28,2424,137,73,64
24,28,3118,657,327,330
24,28,3310,69,32,37
24,28,2049,24,14,10
24,28,2901,27,12,15
24,28,2624,103,55,48
24,28,2507,27,17,10
24,28,1688,25,16,9
24,28,1412,4,2,2
24,28,1368,28,15,13
24,28,1702,14,7,7
24,28,9982,846,428,418
24,28,4025,90,36,54
24,28,3376,78,35,43
24,28,1460,20,9,11
24,28,2459,98,50,48
24,28,15632,243,108,135
24,28,23384,420,209,211
24,28,9622,361,175,186
24,28,838,2,2,0
24,28,991,0,0,0
24,28,211,1,1,0
24,28,724,65,34,31
24,28,390,275,146,129
24,28,265,232,116,116
24,28,402,132,75,57
24,28,227,0,0,0
24,28,295,0,0,0
24,28,338,4,2,2
24,28,1175,241,129,112
24,28,353,0,0,0
24,28,853,0,0,0
24,28,356,1,0,1
24,28,644,0,0,0
24,28,184,0,0,0
24,28,617,1,1,0
24,28,868,2,0,2
24,28,328,0,0,0
24,28,120,2,2,0
24,28,775,3,0,3
24,28,810,1,1,0
24,28,113,0,0,0
24,28,125,0,0,0
24,28,1726,9,5,4
24,28,1468,18,8,10
24,28,265,0,0,0
24,28,4350,66,23,43
24,28,2577,44,22,22
24,28,1353,46,19,27
24,28,14245,147,78,69
24,28,771,14,6,8
24,28,5573,248,126,122
24,28,35245,1105,550,555
24,28,4844,100,52,48
24,28,3495,78,37,41
24,28,9298,140,74,66
24,28,6735,82,49,33
24,28,3759,29,14,15
24,28,9076,185,91,94
24,28,8847,36,16,20
24,28,3102,12,7,5
24,28,1445,3,0,3
24,28,9017,940,479,461
24,28,1920,11,6,5
24,28,1857,6,1,5
24,28,1400,4,4,0
24,28,6190,9,5,4
24,28,2364,10,7,3
24,28,1370,5,2,3
24,29,990,2,1,1
24,29,1966,101,57,44
24,29,883,8,2,6
24,29,1352,0,0,0
24,29,473,1,1,0
24,29,233,1,1,0
24,29,982,3,1,2
24,29,335,1,0,1
24,29,872,3,2,1
24,29,377,8,4,4
24,29,200,2,2,0
24,29,290,0,0,0
24,29,1555,4,2,2
24,29,2052,109,61,48
24,29,1400,8,4,4
24,29,1432,49,21,28
24,29,341,4,2,2
24,29,669,3,2,1
24,29,220,14,6,8
24,29,1791,15,9,6
24,30,864,7,2,5
24,30,119,0,0,0
24,30,145,0,0,0
24,30,360,0,0,0
24,30,336,0,0,0
24,30,471,1,1,0
24,30,89,0,0,0
24,30,333,1,1,0
24,30,393,0,0,0
24,30,350,2,0,2
24,30,1296,2,1,1
24,31,1133,9,4,5
24,31,1391,4,3,1
24,31,2816,7,1,6
24,31,1000,10,4,6
24,31,616,11,5,6
24,31,293,1,1,0
24,31,101,0,0,0
24,31,726,2,1,1
24,31,474,0,0,0
24,31,890,2,0,2
24,31,223,0,0,0
24,31,404,4,3,1
24,31,300,0,0,0
24,31,356,3,2,1
24,31,1294,1,0,1
24,31,279,0,0,0
24,31,517,0,0,0
24,31,641,2,1,1
24,31,1489,9,2,7
24,32,221,0,0,0
24,32,1059,0,0,0
24,32,1212,0,0,0
24,32,314,0,0,0
24,32,1363,0,0,0
24,32,976,12,4,8
24,32,1080,7,4,3
24,32,2507,690,343,347
24,32,3438,7,4,3
24,33,2471,2,1,1
24,33,1333,19,12,7
24,33,1997,12,8,4
24,33,2641,9,6,3
24,33,1454,3,2,1
24,33,2981,21,12,9
24,33,2041,14,7,7
24,33,463,1,1,0
24,33,426,2,0,2
24,33,258,1,1,0
24,33,348,3,1,2
24,33,573,4,1,3
24,33,601,0,0,0
24,33,734,3,1,2
24,33,1325,6,2,4
24,33,2123,463,245,218
24,33,2569,16,10,6
24,33,1119,4,0,4
24,33,586,12,6,6
24,33,119,0,0,0
24,33,1280,12,5,7
24,33,2022,7,3,4
24,33,917,8,3,5
24,33,2285,23,11,12
24,33,1182,11,4,7
24,33,1194,4,1,3
24,33,615,2,1,1
24,33,1992,4,1,3
24,33,1962,7,3,4
24,33,569,1,1,0
24,34,700,16,9,7
24,34,212,0,0,0
24,34,343,0,0,0
24,34,227,0,0,0
24,34,407,4,2,2
24,34,582,4,1,3
24,34,329,3,1,2
24,34,334,3,3,0
24,34,599,5,1,4
24,34,226,5,3,2
24,34,226,1,0,1
24,34,236,15,8,7
24,34,397,3,3,0
24,34,369,5,2,3
24,34,288,0,0,0
24,34,307,0,0,0
24,34,678,0,0,0
24,34,1765,6,2,4
24,34,259,0,0,0
24,34,1947,0,0,0
24,34,353,3,1,2
24,35,908,2,0,2
24,35,776,0,0,0
24,35,2557,7,2,5
24,35,2111,7,5,2
24,35,2751,27,13,14
24,35,22816,465,237,228
24,35,1795,10,7,3
24,35,1321,22,9,13
24,35,3400,13,4,9
24,35,3643,11,7,4
24,35,4795,30,10,20
24,35,12922,90,39,51
24,35,2044,4,3,1
24,35,2905,49,20,29
24,35,2973,36,18,18
24,35,894,2,1,1
24,35,1354,4,2,2
24,35,4366,47,21,26
24,35,1511,6,3,3
24,35,1561,15,7,8
24,35,698,3,1,2
24,35,771,5,3,2
24,35,963,8,4,4
24,35,931,1,1,0
24,35,1022,14,7,7
24,35,1568,19,10,9
24,35,2242,27,16,11
24,35,793,5,2,3
24,35,889,17,11,6
24,35,2483,70,36,34
24,35,3699,31,13,18
24,35,19597,356,174,182
24,35,24975,1157,539,618
24,35,2495,260,148,112
24,35,2134,201,114,87
24,35,928,10,3,7
24,35,2064,57,32,25
24,35,2110,444,241,203
24,35,1708,42,23,19
24,35,1141,10,4,6
24,35,1774,20,11,9
24,35,1779,28,12,16
24,35,1523,36,15,21
24,35,2354,57,31,26
24,35,2240,28,13,15
24,35,9820,240,124,116
24,35,10163,248,122,126
24,35,3391,33,15,18
24,35,1628,13,4,9
24,35,1597,34,19,15
24,35,2105,7,3,4
24,35,2904,12,6,6
24,35,1885,15,7,8
24,35,1488,32,14,18
24,35,1954,27,13,14
24,35,1794,15,8,7
24,35,1397,9,6,3
24,35,6882,78,35,43
24,35,2344,15,7,8
24,35,2775,25,12,13
24,35,1768,31,17,14
24,35,4572,29,12,17
24,35,22026,1232,627,605
24,35,6867,52,24,28
24,35,1635,16,3,13
24,35,951,4,2,2
24,35,912,0,0,0
24,35,623,10,6,4
24,35,933,13,5,8
24,35,1007,4,3,1
24,35,2158,27,18,9
24,35,5583,173,78,95
24,35,12803,142,68,74
24,35,7257,77,33,44
24,35,16437,127,57,70
24,35,3471,69,33,36
24,35,1163,37,16,21
24,36,2000,33,16,17
24,36,1373,7,1,6
24,36,1534,304,158,146
24,36,849,1,0,1
24,36,774,0,0,0
24,36,2110,85,44,41
24,36,721,30,11,19
24,36,2622,10,7,3
24,36,2140,2,1,1
24,36,2408,7,4,3
24,36,1630,9,5,4
24,36,2141,7,3,4
24,36,882,150,69,81
24,36,2179,128,61,67
24,36,2802,10,6,4
24,36,820,2,1,1
24,36,2048,5,4,1
24,37,584,3,2,1
24,37,313,0,0,0
24,37,412,0,0,0
24,37,778,175,97,78
24,37,967,31,18,13
24,37,1000,154,87,67
24,37,901,150,76,74
24,37,1120,5,3,2
24,37,2117,3,0,3
24,37,1197,8,5,3
24,37,1431,0,0,0
24,37,1861,0,0,0
24,37,2077,3,2,1
24,58,1507,6,4,2
24,58,1051,0,0,0
24,58,1456,2,0,2
24,58,726,8,6,2
24,58,2265,6,3,3
24,58,209,0,0,0
24,58,2017,50,22,28
24,58,1979,39,22,17
24,58,1224,2,0,2
24,58,3948,6,1,5
24,58,2490,31,13,18
24,58,1176,1,0,1
24,58,675,4,1,3
24,58,2010,3,2,1
24,58,2173,1,1,0
24,58,2437,4,2,2
24,37,391,3,1,2
24,58,1481,5,2,3
24,37,1488,4,1,3
24,37,1015,14,4,10
24,37,2029,4,2,2
24,37,609,0,0,0
24,37,1607,37,19,18
24,37,1589,12,5,7
24,37,1637,54,29,25
24,37,1049,507,261,246
24,37,2923,46,23,23
24,37,2333,228,115,113
24,37,1996,14,7,7
24,37,1415,364,179,185
24,37,336,0,0,0
24,37,2571,56,27,29
24,37,909,5,5,0
24,37,4576,613,321,292
24,37,1084,3,0,3
24,37,1159,0,0,0
24,37,1785,3,1,2
24,37,1890,0,0,0
24,37,803,4,3,1
24,37,5665,31,14,17
24,37,1250,3,1,2
24,37,1948,18,11,7
24,37,1835,5,3,2
24,37,2226,20,9,11
24,37,2701,9,5,4
24,37,873,1,1,0
24,37,1457,166,96,70
24,37,1545,3,1,2
24,37,1112,1,0,1
24,37,2408,7,3,4
24,37,1110,2,1,1
24,37,848,3,2,1
24,37,1699,1,0,1
24,37,1265,0,0,0
24,37,755,1,1,0
24,37,1954,2,1,1
24,37,1531,2,2,0
24,37,1100,0,0,0
24,37,1010,1,0,1
24,37,1512,1,0,1
24,37,2664,0,0,0
24,37,3457,12,2,10
24,37,3379,15,9,6
24,38,937,1,1,0
24,38,603,3,1,2
24,38,1174,9,2,7
24,38,500,1,1,0
24,38,267,0,0,0
24,38,1485,1,1,0
24,38,1382,2,1,1
24,38,439,2,1,1
24,38,489,4,4,0
24,38,696,2,1,1
24,38,795,0,0,0
24,38,1038,4,3,1
24,38,761,1,0,1
24,38,1427,2,1,1
24,38,223,0,0,0
24,38,2068,1,1,0
24,39,2261,9,3,6
24,39,1935,19,9,10
24,39,610,0,0,0
24,39,648,1,0,1
24,39,1006,1,0,1
24,39,793,3,1,2
24,39,515,0,0,0
24,39,596,0,0,0
24,39,734,1,1,0
24,39,838,4,2,2
24,39,998,4,2,2
24,39,238,2,2,0
24,39,425,248,118,130
24,39,584,4,2,2
24,39,806,2,2,0
24,39,643,0,0,0
24,40,738,2,1,1
24,40,1299,0,0,0
24,40,191,0,0,0
24,40,830,3,0,3
24,40,879,15,5,10
24,40,1325,12,9,3
24,40,951,10,4,6
24,40,509,1,0,1
24,40,711,5,3,2
24,40,610,1,0,1
24,40,7238,36,15,21
24,40,947,0,0,0
24,40,931,3,2,1
24,40,614,3,2,1
24,40,394,1,0,1
24,40,1253,10,5,5
24,40,627,2,0,2
24,40,1520,2,1,1
24,40,1190,11,4,7
24,40,1713,1,0,1
24,40,1599,11,4,7
24,40,342,0,0,0
24,40,549,0,0,0
24,40,872,1,0,1
24,40,239,0,0,0
24,40,262,1,0,1
24,40,451,2,2,0
24,40,1206,6,2,4
24,40,142,3,1,2
24,40,2272,4,1,3
24,40,1478,4,3,1
24,40,898,2,1,1
24,40,1358,8,4,4
24,40,344,0,0,0
24,40,605,0,0,0
24,41,2125,10,4,6
24,41,2194,9,6,3
24,41,518,1,1,0
24,41,999,1,0,1
24,41,389,2,0,2
24,41,653,0,0,0
24,41,717,0,0,0
24,41,989,1,0,1
24,41,559,6,5,1
24,41,848,3,3,0
24,41,1603,7,4,3
24,41,1115,3,1,2
24,41,2476,5,2,3
24,41,843,34,11,23
24,41,672,0,0,0
24,41,894,6,5,1
24,42,2813,208,107,101
24,42,2198,415,210,205
24,42,1339,13,6,7
24,42,2112,11,4,7
24,42,762,3,1,2
24,42,1715,251,131,120
24,42,829,12,8,4
24,42,561,4,2,2
24,42,886,0,0,0
24,42,100,10,3,7
24,42,137,4,1,3
24,43,679,0,0,0
24,43,1326,3,1,2
24,43,1008,8,7,1
24,43,1022,13,8,5
24,43,1847,14,6,8
24,43,944,1,0,1
24,43,258,0,0,0
24,43,449,1,0,1
24,43,187,1,0,1
24,43,108,1,0,1
24,43,109,0,0,0
24,44,1224,2,1,1
24,44,396,7,0,7
24,44,1011,1,1,0
24,44,144,0,0,0
24,44,207,0,0,0
24,44,670,5,2,3
24,44,319,0,0,0
24,44,780,0,0,0
24,44,398,1,1,0
24,44,326,18,9,9
24,44,585,2,1,1
24,44,336,1,1,0
24,44,322,0,0,0
24,44,715,0,0,0
24,45,1837,41,23,18
24,45,910,1,1,0
24,45,2120,3,1,2
24,45,1538,34,20,14
24,45,518,0,0,0
24,45,701,3,2,1
24,45,299,0,0,0
24,45,385,1,1,0
24,45,1107,2,0,2
24,45,828,0,0,0
24,45,652,5,3,2
24,45,299,0,0,0
24,45,130,0,0,0
24,45,260,0,0,0
24,45,469,0,0,0
24,45,548,0,0,0
24,45,358,0,0,0
24,45,343,0,0,0
24,45,456,0,0,0
24,45,404,4,2,2
24,46,3598,13,5,8
24,46,2659,6,4,2
24,46,2846,17,11,6
24,46,171,0,0,0
24,46,327,0,0,0
24,46,1620,0,0,0
24,46,921,1,1,0
24,46,477,0,0,0
24,46,824,12,6,6
24,46,1402,0,0,0
24,46,372,0,0,0
24,46,1591,14,7,7
24,46,456,0,0,0
24,47,2114,24,13,11
24,47,2857,26,12,14
24,47,1200,1,1,0
24,47,588,0,0,0
24,47,224,3,2,1
24,47,1036,9,4,5
24,47,1715,11,5,6
24,47,1532,2,0,2
24,47,330,1,0,1
24,47,368,8,6,2
24,47,1603,18,10,8
24,47,668,4,1,3
24,47,1477,7,4,3
24,47,231,0,0,0
24,47,525,1,1,0
24,47,1035,8,5,3
24,47,333,0,0,0
24,47,370,0,0,0
24,48,1081,4,1,3
24,48,671,5,2,3
24,48,124,0,0,0
24,48,1025,10,6,4
24,48,296,0,0,0
24,48,446,0,0,0
24,48,209,0,0,0
24,48,415,2,1,1
24,48,440,0,0,0
